0.87532073	-0.34781674	-0.055569448	-0.017752958	-0.050093032	0.041103076	-0.021221066	-0.052750163	0.034331135	-0.0155576775	-0.05738124	0.03397677	0.15089315	0.045672823	-0.022542952	0.20542566
1.0547751	-0.5077224	-0.059485156	-0.0135165695	0.066634506	0.08503788	-0.028619908	-0.056601927	-0.09119311	-0.06325808	-0.11462444	0.011166914	0.15931723	0.057005987	-0.026802305	0.15358774
1.0477315	-0.45720294	0.037023377	0.03362771	0.0398744	0.0009462479	-0.03845775	-0.061523158	-0.048260603	-0.11426129	-0.057185166	0.032346383	0.08842575	0.09507253	-0.050371796	0.15012488
0.94745576	-0.455328	0.0051484634	0.010095829	0.033565484	0.053766347	-0.044951923	-0.035998974	-0.05266063	-0.0959552	-0.04228336	0.01247575	0.1797157	0.06449088	0.00016878225	0.15806921
0.9936969	-0.4823789	-0.09137488	-0.023809621	-0.051279474	0.08722988	-0.040870816	-0.0013960494	-0.0025148084	-0.06437641	-0.056908187	0.029035924	0.15834025	0.0060809483	0.04067567	0.14381354
1.0034848	-0.45929146	-0.015443458	-0.04860605	0.0097497385	0.097280525	-0.0019807783	-0.022714289	-0.043302044	-0.055254307	-0.04870556	0.05839761	0.1692236	0.08165007	-0.041791156	0.13953659
1.0760539	-0.5005829	-0.023299342	0.024877377	0.058736823	0.096385926	-0.05678464	-0.05663365	-0.0072430926	-0.033198547	-0.060665663	0.06682251	0.20162758	0.0591029	-0.05228233	0.19958438
0.9228373	-0.35316265	-0.016427966	-0.050243985	-0.046661153	0.078760244	0.0054062195	-0.05186196	-0.02657987	-0.050141085	-0.027617345	-0.012146628	0.20643519	0.008803623	-0.01022236	0.10988843
0.9394713	-0.36554146	-0.04675106	-0.016803386	-0.032865208	0.0430258	-0.019481763	-0.048542753	-0.02885191	-0.08257909	-0.009328101	0.06580767	0.14613773	0.09306482	0.031970713	0.19406481
0.929098	-0.4723355	0.058180943	-0.0003925029	0.057329502	0.043200597	-0.049506053	-0.13062108	-0.06940787	-0.1237156	-0.109622374	0.11223689	0.11824401	0.10504239	-0.09142903	0.03797976
0.8701018	-0.41302088	-0.039839648	-0.014755429	-0.0040196558	0.08056325	-0.07683347	-0.07153723	-0.045398682	-0.065047584	-0.042853493	0.0741507	0.20733908	0.096146874	0.01629037	0.12100833
1.2437885	-0.5539927	0.0063390965	-0.039991185	-0.009658004	0.093824215	0.00697212	-0.0463331	-0.09791136	-0.040533233	-0.071113594	0.018727437	0.2325052	0.07285066	0.018549122	0.10811886
0.8601611	-0.3357755	-0.028808229	-0.004939133	-0.020817539	0.05587619	-0.00032983927	-0.075730234	-0.0213075	-0.09782149	-0.03810389	0.012280193	0.13552794	0.08449154	-0.016530495	0.106598556
0.75555134	-0.38842726	-0.08441273	-0.042435553	-0.051589623	0.1726549	0.011827334	-0.0116078025	0.067461774	-0.0007379533	0.019436087	-0.07963621	0.24115862	-0.041105844	0.036433887	0.18482493
0.75472677	-0.31763047	-0.021665527	-0.004942961	0.037508626	-0.021488577	-0.04080602	-0.10221701	-0.017833605	-0.04518731	-0.06365167	0.023762815	0.053262144	0.052019436	-0.07716779	0.11594198
0.7763001	-0.3368777	-0.012203299	-0.02635249	-0.020390175	0.13281068	-0.0015195275	-0.052875225	-0.04154504	-0.048703704	0.026055336	-0.047561314	0.2116655	0.009696429	0.06668984	0.1055179
0.8260425	-0.3113781	-0.026142837	-0.053357303	0.0230285	0.10469401	0.02311738	-0.04916202	-0.04445769	-0.07425849	-0.08097493	0.056235213	0.18081367	0.07183314	0.024147822	0.16571312
0.9957505	-0.45660722	0.0005317911	-0.06337253	-0.013846652	0.084003076	0.006224906	-0.023319313	-0.07419997	-0.08610129	-0.028527152	-0.0077907518	0.26848418	0.023168514	-0.021679875	0.15440513
0.72497547	-0.2903474	-0.028608978	-0.06465303	-0.052177504	0.049242955	0.03051207	-0.021428235	-0.03099675	-0.033043355	-0.029520972	0.052862328	0.13438474	0.05197821	-0.032726463	0.07690098
0.7424048	-0.3436432	0.049692687	-0.029317386	0.036906067	0.03990094	-0.035922818	-0.04302487	-0.06631306	-0.105875544	-0.07916563	0.05553177	0.111702435	0.009583201	-0.022274388	0.10052137
0.61090034	-0.31789938	-0.035944495	0.0054362314	-0.055608574	0.07761152	-0.023716936	0.033943076	-0.003648552	0.030179275	0.011428233	-0.06473366	0.15008761	-0.026606075	0.06407079	0.07852656
0.8530941	-0.38625172	0.0077423495	0.005555125	-0.031650975	0.054456703	0.011581137	-0.019131232	-0.05083127	-0.064041324	0.0016408364	-0.030638698	0.17624983	-0.010021919	-0.020986674	0.085864134
0.7626437	-0.29026368	0.07955897	0.036404755	0.09758429	-0.040795915	-0.13336328	-0.14663348	-0.15149407	-0.14463326	-0.13981666	0.05507052	0.028477006	0.10710661	-0.059930835	0.034202494
0.90165377	-0.37636915	-0.0648251	-0.05582952	-0.10733577	0.10766462	0.035732523	0.021971418	0.0030674525	0.017792808	-0.014058309	-0.013069871	0.23618661	-0.07781003	0.111003295	0.18202446
0.79921955	-0.32563028	-0.05293969	0.005034657	-0.004953387	0.059005935	0.015742682	-0.025797129	0.006425048	-0.045080997	-0.015595384	0.026346028	0.14979146	0.024430703	-0.01380778	0.120164216
0.34012288	-0.20354196	0.009584665	-0.021112345	-0.0013579414	-0.031921297	0.0033425856	-0.071404256	-0.048543923	-0.004461385	-0.0009141059	0.019540299	0.09435461	0.051263396	-0.003265631	0.07502047
0.5777845	-0.18046714	-0.03701783	-0.0030318946	0.06389843	0.01562925	-0.064230084	-0.09133362	-0.02365124	-0.020709082	-0.034118727	0.06754038	0.038776573	0.07296056	-0.04681334	0.09617957
0.84358114	-0.39432982	-0.06751768	-0.095221125	-0.031978276	0.14305507	-0.010018612	-0.009140148	0.004274112	0.00016497813	-0.018653953	-0.01585193	0.20718046	-0.054133065	0.018124454	0.1632532
0.90768397	-0.4000491	-0.10484857	-0.06573373	-0.0660062	0.084167615	-0.03353576	0.03853521	0.040286966	-0.024242047	0.0257665	-0.054414403	0.18322253	0.0042995755	0.02866113	0.1309322
0.8554148	-0.42026085	-0.010072634	-0.037295267	0.0066164182	0.05710128	-0.042726092	-0.024774136	0.004899781	-0.049516212	-0.05045802	0.025274837	0.11723658	0.020649638	-0.013053925	0.15055415
0.6792022	-0.36489934	-0.06841152	-0.034812935	0.0100188935	0.09095402	0.030318817	-0.054877084	-0.02647627	-0.025333943	-0.049130674	-0.019089215	0.13402984	-0.01854669	-0.03215124	0.13674702
0.82150805	-0.3661385	-0.044686332	-0.07202829	-0.03660863	0.1174821	-0.01179421	-0.004584703	-0.011517092	-0.023200482	-0.048331365	0.053513806	0.18279892	0.03063026	-0.05403002	0.124520876
0.71945137	-0.35787848	-0.003195235	-0.019606488	-0.0068080244	0.09207077	-0.004528886	0.03178186	-0.02851807	0.03841018	-0.02803198	0.009064407	0.15355057	-0.03481378	0.024918871	0.10837913
